c1|||2012-07-15|||-0.011548
c1|||2012-07-16|||0.003502
c1|||2012-07-17|||0.014022
c1|||2012-07-18|||0.002332
c1|||2012-07-19|||-0.005733
c1|||2012-07-20|||0.013338
c1|||2012-07-21|||0.015739
c1|||2012-07-22|||0.031523
c1|||2012-07-23|||0.012102
c1|||2012-07-24|||-0.006953
c1|||2012-07-25|||0.046201
c1|||2012-07-26|||0.043096
c1|||2012-07-27|||0.023361
c1|||2012-07-28|||0.043194
c1|||2012-07-29|||0.039460
c1|||2012-07-30|||-0.024341
c1|||2012-07-31|||0.009823
c1|||2012-08-01|||0.031557
c1|||2012-08-02|||0.041321
c1|||2012-08-03|||0.027871
c1|||2012-08-04|||-0.003324
c1|||2012-08-05|||0.013687
c1|||2012-08-06|||0.008825
c1|||2012-08-07|||0.040437
c1|||2012-08-08|||-0.021664
c1|||2012-08-09|||0.013237
c1|||2012-08-10|||0.005122
c1|||2012-08-11|||0.019350
c1|||2012-08-12|||0.017822
c1|||2012-08-13|||0.026679
c1|||2012-08-14|||-0.003860
c1|||2012-08-15|||-0.004918
c1|||2012-08-16|||-0.001557
c1|||2012-08-17|||0.046859
c1|||2012-08-18|||0.023436
c1|||2012-08-19|||0.013218
c1|||2012-08-20|||0.001558
c1|||2012-08-21|||-0.017358
c1|||2012-08-22|||-0.006222
c1|||2012-08-23|||-0.025809
c1|||2012-08-24|||0.002541
c1|||2012-08-25|||-0.005555
c1|||2012-08-26|||-0.008345
c1|||2012-08-27|||0.018141
c1|||2012-08-28|||-0.009991
c1|||2012-08-29|||0.004824
c1|||2012-08-30|||-0.010921
c1|||2012-08-31|||0.003729
c1|||2012-09-01|||0.012518
c1|||2012-09-02|||0.004363
c1|||2012-09-03|||0.001209
c1|||2012-09-04|||-0.005533
c1|||2012-09-05|||-0.026965
c1|||2012-09-06|||0.002443
c1|||2012-09-07|||-0.011265
c1|||2012-09-08|||0.002698
c1|||2012-09-09|||0.016889
c1|||2012-09-10|||-0.017002
c1|||2012-09-11|||0.008111
c1|||2012-09-12|||-0.006113
c1|||2012-09-13|||0.007162
c1|||2012-09-14|||0.020348
c1|||2012-09-15|||0.013586
c1|||2012-09-16|||-0.019837
c1|||2012-09-17|||0.011838
c1|||2012-09-18|||-0.000919
c1|||2012-09-19|||-0.025893
c1|||2012-09-20|||0.019875
c1|||2012-09-21|||-0.017496
c1|||2012-09-22|||-0.012527
c1|||2012-09-23|||-0.000649
c1|||2012-09-24|||-0.002439
c1|||2012-09-25|||0.012725
c1|||2012-09-26|||-0.000055
c1|||2012-09-27|||0.006580
c1|||2012-09-28|||0.013907
c1|||2012-09-29|||0.027555
c1|||2012-09-30|||-0.027344
c1|||2012-10-01|||0.022625
c1|||2012-10-02|||0.007712
c1|||2012-10-03|||-0.013834
c1|||2012-10-04|||-0.023124
c1|||2012-10-05|||0.004524
c1|||2012-10-06|||0.010273
c1|||2012-10-07|||0.003899
c1|||2012-10-08|||0.012071
c1|||2012-10-09|||0.031346
c1|||2012-10-10|||0.019796
c1|||2012-10-11|||0.023190
c1|||2012-10-12|||0.026220
c1|||2012-10-13|||0.007703
c1|||2012-10-14|||0.011231
c1|||2012-10-15|||0.022577
c1|||2012-10-16|||0.013240
c1|||2012-10-17|||0.018258
c1|||2012-10-18|||0.017549
c1|||2012-10-19|||0.036494
c1|||2012-10-20|||0.043758
c1|||2012-10-21|||0.012225
c1|||2012-10-22|||0.018782
c1|||2012-10-23|||0.004399
c1|||2012-10-24|||0.002931
c1|||2012-10-25|||-0.002364
c1|||2012-10-26|||-0.004738
c1|||2012-10-27|||-0.015359
c1|||2012-10-28|||0.011684
c1|||2012-10-29|||0.003734
c1|||2012-10-30|||0.055316
c1|||2012-10-31|||0.054465
c1|||2012-11-01|||-0.005481
c1|||2012-11-02|||0.047531
c1|||2012-11-03|||0.023952
c1|||2012-11-04|||0.032016
c1|||2012-11-05|||0.022930
c1|||2012-11-06|||0.015828
c1|||2012-11-07|||-0.013672
c1|||2012-11-08|||-0.019704
c1|||2012-11-09|||0.031409
c1|||2012-11-10|||-0.017254
c1|||2012-11-11|||0.016446
c1|||2012-11-12|||0.009160
c1|||2012-11-13|||0.012550
c1|||2012-11-14|||-0.015846
c1|||2012-11-15|||0.040239
c1|||2012-11-16|||0.005842
c1|||2012-11-17|||0.030355
c1|||2012-11-18|||0.032813
c1|||2012-11-19|||0.016913
c1|||2012-11-20|||0.008774
c1|||2012-11-21|||-0.015119
c1|||2012-11-22|||0.015339
c1|||2012-11-23|||0.001950
c1|||2012-11-24|||0.020048
c1|||2012-11-25|||-0.002201
c1|||2012-11-26|||-0.000947
c1|||2012-11-27|||-0.003231
c1|||2012-11-28|||-0.005122
c1|||2012-11-29|||0.009452
c1|||2012-11-30|||0.010688
c1|||2012-12-01|||0.032103
c1|||2012-12-02|||-0.003215
c1|||2012-12-03|||0.001904
c1|||2012-12-04|||0.022856
c1|||2012-12-05|||0.016737
c1|||2012-12-06|||0.020019
c1|||2012-12-07|||-0.000747
c1|||2012-12-08|||0.086515
c1|||2012-12-09|||0.065039
c1|||2012-12-10|||0.023364
c1|||2012-12-11|||0.006289
c1|||2012-12-12|||0.019470
c1|||2012-12-13|||0.008819
c1|||2012-12-14|||0.009563
c1|||2012-12-15|||0.021006
c1|||2012-12-16|||0.008143
c1|||2012-12-17|||0.019075
c1|||2012-12-18|||0.018044
c1|||2012-12-19|||0.000338
c1|||2012-12-20|||0.020870
c1|||2012-12-21|||0.016252
c1|||2012-12-22|||-0.001087
c1|||2012-12-23|||0.009448
c1|||2012-12-24|||-0.000926
c1|||2012-12-25|||-0.012289
c1|||2012-12-26|||-0.000581
c1|||2012-12-27|||0.005159
c1|||2012-12-28|||0.008399
c1|||2012-12-29|||-0.026872
c1|||2012-12-30|||-0.003167
c1|||2012-12-31|||-0.057855
c1|||2013-01-01|||-0.033881
c1|||2013-01-02|||-0.018556
c1|||2013-01-03|||0.016971
c1|||2013-01-04|||-0.021580
c1|||2013-01-05|||0.023016
c1|||2013-01-06|||0.020221
c1|||2013-01-07|||0.026412
c1|||2013-01-08|||-0.012178
c1|||2013-01-09|||-0.001679
c1|||2013-01-10|||0.010777
c1|||2013-01-11|||0.011364
c1|||2013-01-12|||-0.017703
c1|||2013-01-13|||0.028779
c1|||2013-01-14|||-0.012861
c1|||2013-01-15|||-0.011730
c1|||2013-01-16|||-0.002674
c1|||2013-01-17|||-0.015423
c1|||2013-01-18|||-0.039956
c1|||2013-01-19|||0.022041
c1|||2013-01-20|||0.026365
c1|||2013-01-21|||0.003554
c1|||2013-01-22|||0.015708
c1|||2013-01-23|||0.021531
c1|||2013-01-24|||0.021450
c1|||2013-01-25|||-0.009342
c1|||2013-01-26|||-0.005076
c1|||2013-01-27|||0.013705
c1|||2013-01-28|||0.001851
c1|||2013-01-29|||0.021859
c1|||2013-01-30|||0.031202
c1|||2013-01-31|||0.023222
c1|||2013-02-01|||0.026081
c1|||2013-02-02|||-0.004864
c1|||2013-02-03|||0.008628
c1|||2013-02-04|||-0.002457
c1|||2013-02-05|||0.014725
c1|||2013-02-06|||-0.015797
c1|||2013-02-07|||0.006339
c1|||2013-02-08|||-0.012210
c1|||2013-02-09|||-0.049203
c1|||2013-02-10|||0.033291
c1|||2013-02-11|||0.004671
c1|||2013-02-12|||0.037930
c1|||2013-02-13|||0.035232
c1|||2013-02-14|||-0.003842
c1|||2013-02-15|||-0.004501
c1|||2013-02-16|||0.050717
c1|||2013-02-17|||-0.022096
c1|||2013-02-18|||0.024599
c1|||2013-02-19|||-0.016250
c1|||2013-02-20|||0.001374
c1|||2013-02-21|||-0.000019
c1|||2013-02-22|||0.000739
c1|||2013-02-23|||-0.017147
c1|||2013-02-24|||-0.018306
c1|||2013-02-25|||0.033700
c1|||2013-02-26|||-0.004446
c1|||2013-02-27|||-0.002589
c1|||2013-02-28|||0.025353
c1|||2013-03-01|||0.006786
c1|||2013-03-02|||0.015477
c1|||2013-03-03|||0.028230
c1|||2013-03-04|||0.020154
c1|||2013-03-05|||0.017544
c1|||2013-03-06|||0.018605
c1|||2013-03-07|||0.016633
c1|||2013-03-08|||-0.008051
c1|||2013-03-09|||0.024889
c1|||2013-03-10|||0.046352
c1|||2013-03-11|||0.029487
c1|||2013-03-12|||0.008470
c1|||2013-03-13|||0.024694
c1|||2013-03-14|||-0.018189
c1|||2013-03-15|||0.007757
c1|||2013-03-16|||-0.004222
c1|||2013-03-17|||0.020988
c1|||2013-03-18|||0.000579
